event_id,event_timestamp,event_latitude,event_longitude,classification,landcover_class,cropland_fraction,forest_fraction,built_up_fraction,emission_source,emissions_eligibility,eligibility_reason
3f67ca2d-b535-5098-9ad7-4fee9a814e2f,2023-05-28 07:42:00+00:00,21.939165,72.678945,mixed_or_uncertain,cropland,0.244572158365262,0.454022988505747,0.0,,not_eligible,No supported PHOENIX emissions classification.
6ea7d445-c498-57ed-98c9-944d510394b9,2023-05-28 08:33:00+00:00,21.82131,72.70504,mixed_or_uncertain,cropland,0.816411238825032,0.182950191570881,0.0,,not_eligible,No supported PHOENIX emissions classification.
df616ac3-e5d0-51ab-a37f-e8b4653ed170,2023-05-28 08:33:00+00:00,21.95093,72.78539,mixed_or_uncertain,grassland,0.205619412515964,0.415708812260536,0.0,,not_eligible,No supported PHOENIX emissions classification.
f96727d0-132c-53b9-b528-681eb8dc8f77,2023-05-28 08:33:00+00:00,21.4322,72.97332,mixed_or_uncertain,cropland,0.580459770114943,0.419540229885057,0.0,,not_eligible,No supported PHOENIX emissions classification.
5be5996c-b14e-54eb-9326-e3e399e54602,2023-05-29 07:23:00+00:00,21.72285,72.6735766666667,mixed_or_uncertain,cropland,0.613026819923372,0.343869731800766,0.0245849297573436,,not_eligible,No supported PHOENIX emissions classification.
4ef40fda-37e5-5269-9ccc-9ef76dee8bb4,2023-05-29 08:14:00+00:00,21.79406,72.64751,mixed_or_uncertain,cropland,0.719667943805875,0.16602809706258,0.0434227330779055,,not_eligible,No supported PHOENIX emissions classification.
527a9ed9-7c57-5d26-9c7f-d69fc1d2f2be,2023-05-29 09:03:00+00:00,22.02001,72.64795,mixed_or_uncertain,grassland,0.152298850574713,0.728288633461047,0.0,,not_eligible,No supported PHOENIX emissions classification.
0e35de31-8dc6-5c75-a702-6f6ad0a51282,2023-05-30 07:55:00+00:00,21.89249,72.723195,mixed_or_uncertain,cropland,0.890166028097063,0.109833971902937,0.0,,not_eligible,No supported PHOENIX emissions classification.
98cd6f44-559a-5df2-9469-25cbfbc64def,2023-05-30 07:55:00+00:00,21.4536,72.747875,mixed_or_uncertain,grassland,0.0303320561941252,0.602809706257982,0.0,,not_eligible,No supported PHOENIX emissions classification.
f8ef0674-b1e7-50b6-94d6-b4ff4692b4a5,2023-05-30 07:55:00+00:00,22.020325,72.878455,mixed_or_uncertain,cropland,0.713920817369093,0.265006385696041,0.0,,not_eligible,No supported PHOENIX emissions classification.
